timestamp,$54250 or above,$54500 or above,$54750 or above,$55000 or above,$55250 or above,$55500 or above,$55750 or above,$56000 or above,$56250 or above,$56500 or above,$56750 or above,$57000 or above,$57250 or above,$57500 or above,$57750 or above,$58000 or above,$58250 or above,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above
2026-03-01T20:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,,90.00,69.71,45.02,17.01,7.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,95.16,89.30,72.32,45.71,17.70,6.42,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,95.06,88.04,67.36,33.67,12.78,6.42,2.76,1.00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.79,96.08,87.47,64.31,33.81,12.11,4.65,1.02,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,96.89,87.89,69.57,38.71,13.51,2.71,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,97.00,91.01,74.89,43.77,17.44,6.00,1.87,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,97.00,91.04,71.26,40.44,15.88,5.65,1.87,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.71,95.20,87.60,62.45,30.19,9.31,3.43,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.88,93.60,78.52,55.48,20.09,8.86,3.43,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.37,95.01,83.43,63.22,37.92,15.80,4.83,1.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,96.41,92.37,81.52,56.17,29.03,13.13,5.71,1.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,95.00,90.21,76.28,52.69,25.10,12.00,4.00,1.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,96.00,88.40,72.45,46.51,22.03,10.27,3.00,2.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.65,95.01,87.98,70.46,45.80,19.64,8.91,3.18,2.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.65,95.01,92.94,79.46,52.22,26.78,9.97,3.91,2.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.65,96.00,92.98,77.26,53.57,24.40,9.08,5.00,2.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,96.00,93.90,82.85,53.24,29.16,10.72,3.77,2.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
2026-03-01T20:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,96.00,90.11,71.85,45.60,24.31,9.16,5.00,2.00,2.00,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,
