timestamp,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above
2026-03-10T10:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.00,82.29,56.23,25.31,17.47,3.00,,,,,,,,,,,,,,,,,,,,,
2026-03-10T10:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,96.00,81.36,51.08,22.07,7.77,2.99,1.23,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,96.00,80.57,50.66,22.29,7.88,3.00,2.47,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,98.00,96.18,79.97,50.02,20.31,7.72,3.80,1.98,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,96.04,81.21,48.85,20.33,7.76,2.76,1.98,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,96.00,81.33,48.84,18.44,6.00,2.81,1.98,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,95.35,82.14,50.56,19.36,6.94,2.47,1.98,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,94.29,72.65,42.07,14.08,5.54,2.47,1.98,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,91.45,70.79,37.88,12.69,4.33,2.47,1.98,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
2026-03-10T10:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,91.24,73.23,36.56,11.75,4.08,2.47,1.00,,1.00,1.00,,,1.42,,,,,,,,,,,,,,
