timestamp,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above,$80000 or above,$80250 or above,$80500 or above,$80750 or above,$81000 or above,$81250 or above,$81500 or above,$81750 or above
2026-03-06T16:01:00Z,,,,,,,,,,,,,,,,,,,95.00,85.76,70.63,51.77,29.82,17.09,5.57,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:02:00Z,,,,,,99.00,,,,,,,,,,,,,93.35,84.66,73.54,55.98,35.92,19.33,10.10,5.80,1.59,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:03:00Z,,,,,,99.00,,,,,,,,,,,98.00,96.72,92.54,83.51,67.96,51.03,32.27,17.84,9.00,4.95,2.10,2.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:04:00Z,,,,,,99.00,,,,,,,,,,,98.00,98.03,94.67,88.22,75.56,56.23,36.27,20.96,9.90,5.01,2.06,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:05:00Z,,,,,,99.00,,,,,,,,,,,98.00,98.03,96.74,92.99,85.03,70.85,50.70,30.90,15.76,8.25,3.08,2.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:06:00Z,,,,,,99.00,,,,,,,,,,,98.00,98.03,97.00,93.77,84.89,66.34,48.74,27.69,14.86,7.58,3.12,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:07:00Z,,,,,,99.00,,,,,,,,,,,98.00,98.03,96.60,92.39,81.65,64.43,45.25,21.67,13.44,6.16,4.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:08:00Z,,,,,,99.00,,,,,,,,,,,98.00,96.00,96.60,91.13,78.71,61.13,40.81,21.93,10.47,5.00,3.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:09:00Z,,,,,,99.00,,,,,,,,,,,98.00,96.00,95.00,88.74,76.30,59.88,37.53,21.75,9.52,5.00,3.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T16:10:00Z,,,,,,99.00,,,,,,,,,,99.00,98.00,96.03,92.44,85.22,65.64,45.91,29.41,14.42,7.95,4.00,2.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
