timestamp,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above,$80000 or above,$80250 or above,$80500 or above,$80750 or above,$81000 or above,$81250 or above,$81500 or above,$81750 or above,$82000 or above,$82250 or above
2026-03-17T16:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,,86.28,72.26,48.27,28.72,11.00,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,94.04,88.11,71.78,45.58,22.63,10.12,3.98,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,97.25,94.85,87.93,72.31,47.31,24.02,10.82,5.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,98.00,94.25,87.19,67.12,40.52,19.28,8.48,4.81,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,99.00,95.00,88.44,68.95,46.39,20.87,9.98,4.52,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,99.00,96.01,90.50,75.26,50.02,25.04,10.07,4.98,1.78,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,99.00,97.04,93.99,82.68,59.92,33.52,14.04,5.27,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,99.00,97.04,93.01,80.80,54.10,29.20,11.75,6.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,99.00,98.00,93.82,82.70,58.19,32.76,13.93,6.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,99.00,98.00,93.00,82.28,58.91,31.07,14.32,6.72,1.89,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-17T16:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,99.00,98.00,94.21,84.45,61.83,34.31,15.11,6.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
