timestamp,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above,$80000 or above,$80250 or above,$80500 or above,$80750 or above,$81000 or above,$81250 or above,$81500 or above,$81750 or above
2026-03-06T10:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.00,79.69,64.00,34.92,11.73,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.00,88.35,62.91,30.32,11.00,3.98,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.00,87.30,57.52,26.59,11.00,1.86,2.00,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.02,89.86,67.92,31.24,8.99,1.86,2.00,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.02,91.00,69.85,34.91,9.88,3.92,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,92.77,73.34,38.74,10.16,3.78,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,93.27,74.68,38.47,13.07,3.95,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,93.00,72.00,33.65,12.00,3.31,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,93.00,70.95,32.19,10.33,4.13,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,93.49,70.52,33.59,10.59,3.84,1.89,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,94.06,73.00,37.41,11.16,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,94.00,73.57,31.79,9.88,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,94.00,74.41,31.76,9.00,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,95.00,71.42,30.76,8.34,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,94.00,73.43,30.46,9.00,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,95.58,79.39,39.24,9.08,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,95.58,75.01,33.70,8.78,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,80.00,43.08,8.99,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,80.91,42.13,9.97,3.00,1.45,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,79.99,33.72,9.16,3.00,1.45,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:21:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,79.47,35.34,8.00,3.00,1.45,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:22:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,79.46,34.74,8.42,2.00,1.45,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:23:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,81.89,35.00,8.99,2.00,1.45,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:24:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,85.02,40.96,8.51,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:25:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,90.03,47.36,11.69,2.88,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,89.06,46.77,11.14,3.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:27:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.30,91.00,54.80,12.21,4.89,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:28:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,90.10,54.64,11.79,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:29:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,87.91,39.78,8.80,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,92.79,51.19,9.07,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,87.86,47.72,9.08,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:32:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,83.56,33.49,6.35,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,80.74,28.31,4.93,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,74.11,22.61,3.35,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:35:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,96.00,77.64,22.49,4.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:36:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,94.62,67.58,12.31,2.41,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,94.62,64.28,12.45,2.98,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,67.92,14.76,3.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:39:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,96.23,63.04,12.18,2.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06T10:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,96.23,62.00,9.05,2.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
