timestamp,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above
2026-03-07T13:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,90.16,48.08,10.76,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,92.04,53.69,11.81,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.21,92.19,55.88,11.25,2.13,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,93.64,58.69,13.56,1.83,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,92.60,59.92,16.13,3.85,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.35,95.00,62.73,15.37,2.73,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,90.97,48.75,8.07,2.42,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.30,87.37,40.96,8.17,2.42,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.74,87.28,42.08,6.87,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T13:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,86.78,50.27,11.20,2.37,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
