timestamp,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above
2026-03-10T17:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.80,87.63,77.00,51.54,29.31,15.70,10.21,2.00,,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77,94.92,89.60,73.81,49.73,29.56,14.12,6.97,3.29,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,96.00,89.01,73.70,52.17,30.07,14.46,6.76,3.00,1.35,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.50,96.72,89.30,74.48,51.47,30.19,13.97,7.00,2.21,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,96.73,88.94,74.34,51.53,27.80,12.87,6.41,2.40,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.54,97.62,91.61,78.94,60.07,33.42,16.74,7.85,3.14,1.38,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.54,97.00,94.90,85.37,65.57,40.71,20.79,9.14,4.64,2.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.54,97.49,93.48,85.85,68.20,41.55,22.38,9.99,4.81,2.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.99,92.87,80.17,58.66,31.85,14.92,5.71,3.00,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,93.39,81.76,60.24,33.78,15.63,7.00,2.00,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,94.46,82.79,60.68,34.08,14.13,7.00,3.01,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,95.92,85.90,63.59,34.12,14.94,6.09,4.00,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,95.92,81.50,57.22,28.50,12.32,5.21,3.00,1.00,,,,,1.44,,,,,,,,,,,,,
2026-03-10T17:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,92.74,76.73,52.90,24.73,9.15,3.00,3.00,1.22,,,,,1.44,,,,,,,,,,,,,
