timestamp,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above
2026-03-13T01:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,,93.02,73.75,60.48,17.66,30.44,27.66,1.00,,1.00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,96.11,91.80,81.48,61.39,38.65,19.85,10.00,5.41,2.69,1.59,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,98.00,96.00,92.03,82.70,59.55,36.27,20.47,10.24,5.74,3.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,98.13,96.81,91.86,81.33,58.50,32.96,16.99,8.46,3.53,3.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,96.00,90.65,80.13,57.41,29.80,13.06,6.99,3.84,2.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,97.70,92.75,81.25,59.39,32.57,15.26,7.00,4.00,2.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,98.02,98.40,93.97,85.65,67.99,38.32,20.24,9.12,4.00,3.00,2.29,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,99.00,93.30,85.55,64.83,35.55,16.40,7.72,4.00,1.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,97.13,93.30,84.49,63.89,33.50,14.97,5.59,4.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,98.00,94.86,86.59,65.15,33.60,12.26,6.72,3.00,1.07,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,98.00,95.00,87.96,68.05,37.83,15.48,8.00,3.00,1.07,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,98.00,97.00,89.75,69.59,38.44,16.82,7.87,3.16,1.00,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,98.00,95.98,88.26,67.31,34.97,13.37,6.53,3.16,1.00,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,98.00,94.39,89.20,64.48,36.22,11.92,4.40,2.00,1.00,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,98.00,94.39,88.33,62.20,31.31,11.00,5.00,2.00,1.00,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,98.00,95.03,87.99,62.76,30.26,11.44,5.00,2.00,1.00,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,99.00,96.00,89.00,68.39,36.07,14.00,5.67,1.00,1.65,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,99.00,96.00,90.71,76.25,44.10,16.43,6.78,2.37,1.21,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,99.00,96.00,91.40,71.67,41.20,16.01,6.00,2.37,1.58,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T01:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05,99.00,99.00,99.00,96.60,89.95,60.09,28.79,9.70,3.00,1.00,1.58,1.87,1.33,,,,,,,,,,,,,,,,,,,,,,
