timestamp,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above
2026-03-11T21:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.08,87.67,87.67,88.57,75.46,50.49,21.54,14.65,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.35,98.04,97.03,93.37,76.97,46.06,14.41,5.11,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,96.04,93.80,71.55,35.23,13.16,5.18,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,96.40,91.14,67.39,35.05,11.55,4.14,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,92.41,65.99,41.01,16.96,3.00,1.12,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.90,97.00,93.62,66.29,46.56,18.18,6.28,1.12,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,94.84,77.73,44.61,14.29,5.70,1.12,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,95.00,77.65,39.64,14.56,5.70,1.12,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.75,95.53,78.84,42.01,15.40,3.61,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,96.00,80.59,43.88,15.18,4.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T21:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,96.00,79.55,38.87,12.03,3.63,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
