timestamp,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above
2026-03-11T11:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.85,59.94,32.47,7.99,,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,95.96,89.38,64.01,28.94,9.51,2.67,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,89.38,62.80,30.15,8.98,3.97,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.38,91.72,65.16,32.34,10.10,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.35,90.29,62.73,26.15,7.91,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.35,92.54,69.04,31.73,9.99,2.29,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.35,92.35,66.52,29.00,8.97,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.35,90.73,60.04,24.22,6.48,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.35,92.41,65.48,26.87,8.71,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-11T11:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.35,95.00,74.44,32.12,10.28,3.45,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
