timestamp,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above,$80000 or above,$80250 or above,$80500 or above,$80750 or above,$81000 or above
2026-03-14T14:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,95.12,80.00,29.77,8.00,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.03,95.51,77.77,25.20,5.47,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.03,97.00,81.50,26.92,6.95,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.10,97.00,82.82,27.62,6.29,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.10,98.00,87.52,34.48,6.44,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,98.00,87.02,31.91,6.83,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.30,99.00,88.62,35.41,6.91,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.30,98.00,87.22,30.61,6.97,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:09:00Z,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.30,98.07,86.80,28.05,4.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:10:00Z,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.30,97.00,70.92,18.84,2.70,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:11:00Z,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,95.69,62.19,10.17,2.71,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:12:00Z,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,94.29,60.89,10.45,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:13:00Z,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,95.03,62.45,11.22,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-14T14:14:00Z,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,94.63,57.20,9.53,2.13,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
