timestamp,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above
2026-03-12T16:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.00,93.33,88.31,73.43,56.94,33.18,20.79,11.63,6.76,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.00,93.02,88.07,75.61,61.48,35.00,18.00,9.92,5.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,96.00,95.00,90.03,77.75,60.99,36.88,18.80,10.90,5.00,2.35,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,98.00,95.00,91.76,77.30,61.45,39.75,25.12,10.00,3.83,2.03,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,98.05,97.86,91.00,81.61,64.61,42.63,27.93,12.94,5.93,1.00,1.00,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,98.05,97.86,91.07,82.67,70.63,45.00,28.26,13.56,5.00,1.00,1.00,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.35,98.47,95.24,86.07,76.16,55.51,35.38,19.89,9.54,3.09,1.00,1.00,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.35,98.74,93.21,81.83,63.37,43.34,24.82,13.26,6.72,2.00,1.00,1.00,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12T16:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.91,97.99,85.40,73.21,53.52,34.78,18.42,9.50,2.40,1.00,1.00,1.00,,,,1.40,,,,,,,,3.00,,,,,,,,,,,,,,,,
2026-03-12T16:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,93.71,83.68,66.10,46.25,28.12,14.20,5.34,5.00,1.00,1.00,1.00,,,,1.40,,,,,,,,3.00,,,,,,,,,,,,,,,,
