timestamp,$57250 or above,$57500 or above,$57750 or above,$58000 or above,$58250 or above,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above
2026-03-04T16:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,85.00,,,96.00,93.35,88.76,75.77,62.60,50.62,35.99,28.34,11.96,,4.40,,,,1.00
2026-03-04T16:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,85.00,97.00,94.00,91.60,85.40,79.07,68.18,54.84,41.18,28.28,19.19,12.43,10.22,5.86,4.00,,,1.33
2026-03-04T16:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,85.00,97.99,95.00,92.54,87.57,82.01,72.30,59.68,47.09,34.38,22.57,15.38,10.58,6.77,4.85,3.00,3.00,1.33
2026-03-04T16:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,85.00,97.00,95.51,93.96,88.62,82.84,72.74,61.84,46.25,34.72,25.18,17.64,10.12,6.19,5.60,3.00,1.00,1.00
2026-03-04T16:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,85.00,96.00,94.02,92.67,87.24,80.38,70.04,56.45,43.53,31.17,21.69,13.91,10.67,6.26,4.71,2.00,2.00,1.00
2026-03-04T16:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.11,96.44,94.14,92.00,86.26,77.14,65.00,51.39,37.48,26.16,17.30,10.37,7.98,6.30,5.00,3.97,2.00,1.00
2026-03-04T16:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,95.94,95.76,92.28,87.39,78.60,65.99,52.26,37.31,27.49,17.32,10.91,7.04,5.95,5.00,3.52,3.00,1.00
2026-03-04T16:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,99.00,98.00,99.00,95.94,96.00,90.36,84.89,71.95,59.92,43.43,32.36,26.15,14.97,10.92,7.00,7.00,5.00,4.50,4.00,2.00
2026-03-04T16:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,99.00,99.00,97.00,96.69,94.96,92.23,82.94,70.46,57.08,42.76,27.44,18.86,11.40,7.89,7.00,7.00,5.00,4.50,4.00,2.00
2026-03-04T16:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,99.00,98.00,97.00,97.98,94.00,91.00,82.30,67.65,54.96,38.47,27.05,18.81,10.65,7.28,7.00,6.00,5.00,4.50,4.00,2.00
