timestamp,$57000 or above,$57250 or above,$57500 or above,$57750 or above,$58000 or above,$58250 or above,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above
2026-03-02T19:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.42,95.72,92.51,81.64,64.10,41.71,23.07,10.34,6.44,4.94,3.23,,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,95.74,91.57,82.58,65.86,44.64,25.09,12.69,6.02,4.00,3.77,1.00,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.52,97.17,95.86,90.75,80.26,59.40,38.52,20.84,10.72,6.00,3.92,3.77,1.00,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:04:00Z,,,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90,98.00,96.92,94.33,86.97,74.17,55.81,35.24,18.88,10.33,5.64,1.25,3.77,1.00,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:05:00Z,,,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90,98.00,96.92,93.31,88.66,76.16,57.25,36.55,20.23,10.16,4.92,2.13,1.00,1.00,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:06:00Z,,,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90,99.00,98.00,94.73,88.58,79.17,59.57,38.60,22.14,10.98,5.96,2.96,2.00,1.07,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:07:00Z,,,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90,97.24,96.00,93.09,83.73,69.33,49.98,29.83,16.26,8.00,5.27,3.96,1.40,1.00,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:08:00Z,,,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.24,95.77,91.75,82.79,69.17,49.47,29.04,16.52,7.89,5.00,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:09:00Z,,,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.24,95.26,92.04,83.55,68.86,48.32,29.90,16.23,8.89,5.00,4.00,1.30,1.00,,,,,,,,,,,,,,,,,,,,
2026-03-02T19:10:00Z,,,99.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,97.00,95.03,91.05,81.58,67.51,50.16,26.69,12.41,7.31,3.70,2.20,1.30,1.00,,,,,,,,,,,,,,,,,,,,
