timestamp,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above
2026-03-13T00:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,95.96,92.58,78.12,44.00,14.44,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:02:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.00,91.80,72.03,37.95,13.70,3.80,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:03:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.00,92.25,73.10,36.83,13.94,4.27,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:04:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.89,94.81,80.22,47.29,15.97,4.69,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:05:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.89,95.06,80.34,49.61,18.25,5.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:06:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.89,96.03,81.46,57.78,24.41,4.96,1.23,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:07:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.89,98.00,86.74,57.39,22.07,6.60,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:08:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.89,97.47,87.95,62.61,25.38,7.00,2.03,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:09:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,98.89,97.00,87.68,63.17,25.47,8.45,2.19,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:10:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,97.02,87.99,64.72,26.97,8.60,1.79,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:11:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,97.12,88.51,74.35,42.57,12.05,3.99,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:12:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,97.12,96.00,81.38,47.96,16.92,6.43,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:13:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,99.00,96.31,84.16,58.69,24.14,16.93,7.68,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:14:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,99.00,97.68,91.68,76.98,48.92,24.22,11.09,4.98,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:15:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,99.00,98.57,93.17,79.96,56.67,27.88,12.83,5.37,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:16:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,99.00,98.37,94.37,89.82,77.39,56.76,36.84,18.43,6.45,2.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:17:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,99.00,99.00,95.31,94.11,85.65,66.34,43.87,24.88,12.52,5.72,2.92,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:18:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,99.00,99.00,96.00,94.54,89.24,74.61,48.19,30.44,15.33,7.47,5.64,2.17,1.00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:19:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,99.00,97.12,95.00,88.26,76.92,56.12,34.67,16.41,7.60,3.00,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:20:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,98.12,97.09,94.23,87.04,74.70,54.63,28.77,17.53,8.05,3.85,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:21:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,98.12,97.09,96.17,90.34,82.09,60.05,36.81,18.44,10.33,4.94,3.92,1.22,1.05,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:22:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,98.12,97.09,97.00,95.66,91.06,79.63,62.81,40.48,25.23,12.03,6.16,3.99,1.00,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13T00:23:00Z,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,,,,,,,,99.00,99.00,98.12,97.09,98.00,95.49,91.22,80.76,59.91,48.53,26.09,12.93,6.45,4.03,1.42,1.00,,,,,,,,,,,,,,,,,,,,,,
