timestamp,$56750 or above,$57000 or above,$57250 or above,$57500 or above,$57750 or above,$58000 or above,$58250 or above,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above
2026-03-03T13:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,,,95.00,91.00,82.50,61.95,36.14,16.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,99.00,98.00,96.98,91.85,76.26,54.91,33.21,15.02,7.10,3.92,1.80,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,99.00,98.76,93.56,86.04,66.11,47.41,27.27,10.53,6.13,3.00,1.85,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,99.00,98.76,94.03,85.38,69.39,46.87,26.84,12.45,5.97,4.00,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,99.00,97.00,94.00,83.34,68.75,45.08,24.32,11.30,6.00,4.00,2.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,96.09,92.35,80.97,63.27,37.94,18.32,9.07,4.79,2.00,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,96.00,92.35,85.19,70.71,43.73,25.14,11.89,5.20,2.99,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,96.00,94.76,85.51,67.59,44.23,23.47,11.37,5.20,2.99,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,98.00,95.00,87.03,68.17,44.88,22.38,11.91,5.20,2.99,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,98.00,93.50,86.72,69.43,45.79,23.31,10.00,5.36,2.99,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,98.00,94.00,86.48,69.26,43.08,22.87,10.92,5.00,2.99,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,97.00,94.00,86.48,70.78,44.62,22.11,10.90,4.27,2.99,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T13:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,,,,,98.00,98.00,96.00,85.20,66.06,41.03,19.21,9.04,4.27,2.99,1.94,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
