timestamp,$57250 or above,$57500 or above,$57750 or above,$58000 or above,$58250 or above,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above
2026-03-04T09:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.00,,,96.00,88.79,81.50,70.20,52.63,33.37,19.53,14.65,24.87,8.00,,,,,,,,,,,,,,
2026-03-04T09:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.00,,95.00,92.15,86.71,77.25,62.03,45.52,32.69,19.25,11.61,7.42,5.83,,,,,,,,,,,,,,
2026-03-04T09:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.52,97.08,94.51,90.11,83.81,72.19,53.46,44.97,29.96,17.68,10.00,7.28,4.84,1.00,,,,,,,,,,,,,
2026-03-04T09:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,98.45,95.00,90.32,81.18,69.51,54.77,37.34,22.23,13.62,9.00,6.00,3.73,1.00,,1.00,1.00,1.00,,,,,,,,,
2026-03-04T09:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,97.14,95.00,90.44,82.99,68.19,51.63,33.83,21.54,12.78,7.64,5.78,3.73,2.70,,1.00,1.00,1.00,,,,,,,,,
2026-03-04T09:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,99.00,96.16,92.73,87.34,78.23,58.99,51.57,31.39,23.54,12.33,8.04,4.60,3.86,,1.48,1.00,3.00,,,,,,,,,
2026-03-04T09:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,98.60,92.73,92.52,83.25,70.50,55.81,42.77,25.53,15.56,13.36,6.24,5.00,2.60,2.47,1.69,3.00,,,,,,,,,
2026-03-04T09:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,98.00,93.48,92.14,82.82,73.69,58.32,36.56,22.53,15.18,9.68,7.08,5.00,2.60,3.57,1.00,1.00,,,,,,,,,
2026-03-04T09:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,96.68,93.74,87.78,76.25,62.45,51.29,32.75,16.09,15.18,9.69,7.00,6.96,2.60,3.00,2.00,1.00,,,,,,,,,
2026-03-04T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,96.05,95.00,92.00,82.21,68.63,52.82,35.85,23.64,13.50,9.64,6.84,4.00,2.97,1.00,2.00,1.00,,,,,,,,,
2026-03-04T09:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,96.05,96.69,92.00,82.97,70.40,50.61,33.86,21.32,12.12,8.45,6.84,4.00,2.97,1.00,1.00,1.00,,,,,,,,,
2026-03-04T09:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,96.78,95.47,92.17,78.76,67.14,49.49,30.57,20.54,11.00,7.20,4.01,4.00,4.00,1.00,1.00,1.00,,,,,,,,,
2026-03-04T09:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,98.68,95.00,92.17,81.59,68.75,51.02,33.47,20.87,11.02,7.92,4.00,4.00,4.00,1.00,1.00,1.00,,,,,,,,,
2026-03-04T09:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,98.68,98.00,91.00,84.00,73.66,57.16,37.94,23.34,12.00,8.00,4.00,4.00,4.00,1.00,1.00,1.00,,,,,,,,,
2026-03-04T09:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,98.00,95.77,93.00,86.00,73.62,57.24,37.25,23.27,14.39,8.00,4.99,3.00,1.00,1.00,1.00,1.00,,,,,,,,,
2026-03-04T09:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,97.29,94.74,89.33,78.11,65.06,43.86,27.60,15.23,8.93,6.00,5.60,1.00,4.52,1.00,1.00,,,,,,,,,
2026-03-04T09:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,97.29,97.00,92.36,79.90,65.26,48.21,31.62,16.71,13.57,5.25,5.60,4.00,4.52,1.00,1.00,,,,,,,,,
2026-03-04T09:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,97.00,97.00,92.04,86.78,73.60,56.88,36.17,24.32,14.12,7.81,6.00,5.29,3.78,1.00,1.00,,,,,,,,,
2026-03-04T09:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,98.00,95.00,92.00,83.88,71.86,50.72,36.25,23.18,13.86,8.50,6.00,5.29,3.78,1.00,4.59,,,,,,,,,
2026-03-04T09:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,98.00,95.00,90.03,78.91,69.00,47.02,29.51,17.48,9.02,8.58,5.00,5.29,3.78,1.00,4.59,,,,,,,,,
2026-03-04T09:21:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,98.00,95.00,94.82,83.15,76.41,53.71,36.73,19.41,12.70,6.85,5.00,5.29,3.78,1.00,4.59,,,,,,,,,
2026-03-04T09:22:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,97.00,98.00,92.38,84.05,75.72,53.49,35.13,19.78,12.00,8.00,5.00,6.98,3.78,1.00,4.59,,,,,,,,,
2026-03-04T09:23:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,97.00,98.00,92.16,82.29,69.48,49.46,32.15,17.03,12.00,8.00,5.00,5.00,3.78,1.00,4.59,,,,,,,,,
2026-03-04T09:24:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,97.00,98.00,92.25,79.00,62.47,43.94,25.42,14.35,11.17,6.00,5.00,5.04,4.00,2.00,4.59,,1.00,,,,,,,
2026-03-04T09:25:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.22,99.00,97.00,96.05,92.20,82.75,61.97,46.61,26.10,15.92,12.94,7.51,5.71,5.00,4.00,2.00,4.59,,1.00,,,,,,,
2026-03-04T09:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,99.00,99.00,97.00,96.05,94.00,84.86,69.63,49.64,27.24,16.99,12.89,7.00,6.00,5.00,4.00,2.00,4.59,,1.00,,,,,,,
