timestamp,$58250 or above,$58500 or above,$58750 or above,$59000 or above,$59250 or above,$59500 or above,$59750 or above,$60000 or above,$60250 or above,$60500 or above,$60750 or above,$61000 or above,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above
2026-03-09T13:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.83,92.02,80.43,62.99,43.14,21.34,9.97,4.19,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.00,91.00,82.16,63.33,43.18,23.12,11.73,6.33,3.00,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.00,96.00,91.62,84.27,66.21,47.74,26.80,14.01,7.00,4.14,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,96.04,91.22,85.04,67.25,46.84,27.60,14.32,6.11,4.23,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.00,97.00,92.00,85.70,68.67,47.55,29.59,13.00,8.00,3.02,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,92.18,87.97,70.47,52.25,32.21,16.62,7.14,4.11,2.47,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,93.42,87.06,73.06,53.10,33.85,18.08,8.94,4.50,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,97.00,94.00,87.00,73.19,48.39,32.89,16.00,7.98,5.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,98.10,96.78,94.97,86.93,74.85,48.80,30.93,15.85,8.07,4.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,96.00,95.70,86.09,70.58,49.50,31.92,15.93,8.07,4.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,96.00,96.00,91.44,84.61,63.10,44.28,25.15,9.88,6.58,3.75,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,95.99,95.38,89.00,70.84,51.08,33.98,19.01,8.34,5.15,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,96.04,93.71,85.41,72.05,49.17,31.59,17.00,9.00,5.86,2.55,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09T13:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,99.00,98.00,96.39,94.00,85.36,67.61,48.23,30.89,15.91,9.00,4.23,2.00,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
