event_ticker,market_ticker,side,strike,spot_at_decision,dist_usd,decision_utc,close_utc,model_p_yes,entry_quoted,entry_fill,exit_fill,exit_reason,edge_c_decision,contracts,gross_pnl,fees,net_pnl,throttled
KXBTCD-26MAY1021,KXBTCD-26MAY1021-T81499.99,yes,81499.99,81599.2,99.20999999999185,2026-05-11T00:41:35.338788200+00:00,2026-05-11T00:55:00.338788200+00:00,0.8133333333333334,0.69,0.7,0.59,stop_loss (-8.5c),6.34413333333334,1,-0.10999999999999999,0.04,-0.15,False
KXBTCD-26MAY1210,KXBTCD-26MAY1210-T80599.99,yes,80599.99,80751.85,151.86000000000058,2026-05-12T13:42:05.435323100+00:00,2026-05-12T13:55:00.435323100+00:00,0.8966666666666666,0.79,0.8,0.6799999999999999,stop_loss (-10.0c),6.021466666666657,1,-0.1200000000000001,0.04,-0.16000000000000011,False
KXBTCD-26MAY0907,KXBTCD-26MAY0907-T80199.99,no,80199.99,80214.45,14.459999999991851,2026-05-09T10:27:30.243810300+00:00,2026-05-09T10:55:00.243810300+00:00,0.5446666666666666,0.28,0.29000000000000004,0.22999999999999998,stop_loss (-4.0c),11.888533333333335,1,-0.06000000000000005,0.04,-0.10000000000000006,False
KXBTCD-26MAY1016,KXBTCD-26MAY1016-T81399.99,no,81399.99,81400.25,0.2599999999947613,2026-05-10T19:48:00.801174300+00:00,2026-05-10T19:55:00.801174300+00:00,0.5146666666666667,0.32999999999999996,0.33999999999999997,0.5,take_profit (+18.0c),9.342533333333332,1,0.16000000000000003,0.04,0.12000000000000002,False
KXBTCD-26MAY0917,KXBTCD-26MAY0917-T80749.99,no,80749.99,80775.55,25.55999999999767,2026-05-09T20:26:10.445230300+00:00,2026-05-09T20:55:00.445230300+00:00,0.572,0.29000000000000004,0.30000000000000004,0.24,stop_loss (-4.0c),8.034799999999999,1,-0.06000000000000005,0.04,-0.10000000000000006,False
KXBTCD-26MAY0900,KXBTCD-26MAY0900-T80499.99,yes,80499.99,80431.75,68.24000000000524,2026-05-09T03:26:25.624075500+00:00,2026-05-09T03:55:00.624075500+00:00,0.3566666666666667,0.24,0.25,0.19999999999999998,stop_loss (-3.0c),6.559466666666669,1,-0.05000000000000002,0.04,-0.09000000000000002,False
KXBTCD-26MAY0810,KXBTCD-26MAY0810-T79999.99,no,79999.99,79715.65,284.34000000001106,2026-05-08T13:25:05.570418700+00:00,2026-05-08T13:55:00.570418700+00:00,0.06933333333333333,0.8,0.81,1.0,settle:result=no,8.58666666666667,1,0.18999999999999995,0.02,0.16999999999999996,False
KXBTCD-26MAY0822,KXBTCD-26MAY0822-T80199.99,no,80199.99,80245.95,45.95999999999185,2026-05-09T01:25:45.445412+00:00,2026-05-09T01:55:00.445412+00:00,0.616,0.24,0.25,0.18999999999999995,stop_loss (-3.0c),9.292800000000002,1,-0.06000000000000005,0.04,-0.10000000000000006,False
KXBTCD-26MAY0800,KXBTCD-26MAY0800-T79599.99,yes,79599.99,79642.9,42.90999999998894,2026-05-08T03:23:42.757847600+00:00,2026-05-08T03:53:37.757847600+00:00,0.604,0.4,0.41000000000000003,0.33,stop_loss (-5.0c),13.679999999999994,1,-0.08000000000000002,0.04,-0.12000000000000002,False
KXBTCD-26MAY1220,KXBTCD-26MAY1220-T80499.99,yes,80499.99,80484.25,15.740000000005239,2026-05-12T23:46:55.626816700+00:00,2026-05-12T23:55:00.626816700+00:00,0.45,0.31000000000000005,0.32000000000000006,0.24,stop_loss (-4.0c),8.010799999999996,1,-0.08000000000000007,0.04,-0.12000000000000008,False
KXBTCD-26MAY1009,KXBTCD-26MAY1009-T80799.99,no,80799.99,80859.05,59.05999999999767,2026-05-10T12:26:10.640969300+00:00,2026-05-10T12:55:00.640969300+00:00,0.644,0.21999999999999997,0.22999999999999998,0.16999999999999993,stop_loss (-3.5c),8.795200000000001,1,-0.06000000000000005,0.03,-0.09000000000000005,False
KXBTCD-26MAY0605,KXBTCD-26MAY0605-T81699.99,yes,81699.99,81681.6,18.389999999999418,2026-05-06T08:32:50.702005100+00:00,2026-05-06T08:55:00.702005100+00:00,0.4713333333333333,0.33999999999999997,0.35,0.26,stop_loss (-5.5c),6.850133333333335,1,-0.08999999999999997,0.04,-0.12999999999999998,False
KXBTCD-26MAY1107,KXBTCD-26MAY1107-T81099.99,yes,81099.99,81083.45,16.54000000000815,2026-05-11T10:43:20.608005400+00:00,2026-05-11T10:55:00.608005400+00:00,0.458,0.32999999999999996,0.33999999999999997,0.26,stop_loss (-5.0c),6.609200000000007,1,-0.07999999999999996,0.04,-0.11999999999999997,False
KXBTCD-26MAY0607,KXBTCD-26MAY0607-T82199.99,yes,82199.99,82274.0,74.00999999999476,2026-05-06T10:42:31.171194+00:00,2026-05-06T10:55:01.171194+00:00,0.732,0.5700000000000001,0.5800000000000001,0.73,take_profit (+18.5c),9.337199999999992,1,0.1499999999999999,0.04,0.1099999999999999,False
KXBTCD-26MAY0808,KXBTCD-26MAY0808-T80199.99,no,80199.99,80257.95,57.95999999999185,2026-05-08T11:32:20.803752100+00:00,2026-05-08T11:55:00.803752100+00:00,0.6593333333333333,0.21999999999999997,0.22999999999999998,0.16999999999999993,stop_loss (-3.0c),7.26186666666667,1,-0.06000000000000005,0.03,-0.09000000000000005,False
KXBTCD-26MAY0909,KXBTCD-26MAY0909-T80399.99,yes,80399.99,80391.55,8.440000000002328,2026-05-09T12:27:15.717548600+00:00,2026-05-09T12:55:00.717548600+00:00,0.49333333333333335,0.36,0.37,0.31,stop_loss (-4.5c),6.882133333333336,1,-0.06,0.04,-0.1,False
KXBTCD-26MAY0723,KXBTCD-26MAY0723-T79599.99,yes,79599.99,79642.9,42.90999999998894,2026-05-08T02:25:05.079300+00:00,2026-05-08T02:55:00.079300+00:00,0.604,0.29000000000000004,0.30000000000000004,0.22,stop_loss (-4.5c),25.63479999999999,1,-0.08000000000000004,0.04,-0.12000000000000005,False
KXBTCD-26MAY1119,KXBTCD-26MAY1119-T81799.99,no,81799.99,81818.79999999999,18.80999999998312,2026-05-11T22:48:15.704299800+00:00,2026-05-11T22:55:00.704299800+00:00,0.596,0.28,0.29000000000000004,0.22999999999999998,stop_loss (-3.5c),6.755199999999999,1,-0.06000000000000005,0.04,-0.10000000000000006,False
KXBTCD-26MAY0906,KXBTCD-26MAY0906-T80299.99,yes,80299.99,80287.95,12.040000000008149,2026-05-09T09:26:45.410790200+00:00,2026-05-09T09:55:00.410790200+00:00,0.4846666666666667,0.36,0.37,0.29,stop_loss (-5.0c),6.01546666666667,1,-0.08000000000000002,0.04,-0.12000000000000002,False
KXBTCD-26MAY1108,KXBTCD-26MAY1108-T81199.99,yes,81199.99,81143.65,56.34000000001106,2026-05-11T11:41:50.741092200+00:00,2026-05-11T11:55:00.741092200+00:00,0.3273333333333333,0.20999999999999996,0.21999999999999997,0.16,stop_loss (-3.0c),7.088133333333334,1,-0.05999999999999997,0.03,-0.08999999999999997,False
KXBTCD-26MAY1115,KXBTCD-26MAY1115-T81899.99,no,81899.99,81910.1,10.110000000000582,2026-05-11T18:46:15.538637300+00:00,2026-05-11T18:55:00.538637300+00:00,0.5513333333333333,0.31000000000000005,0.32000000000000006,0.22999999999999998,stop_loss (-5.5c),7.877466666666659,1,-0.09000000000000008,0.04,-0.1300000000000001,False
KXBTCD-26MAY0916,KXBTCD-26MAY0916-T80799.99,no,80799.99,80872.25,72.25999999999476,2026-05-09T19:25:10.549883800+00:00,2026-05-09T19:55:00.549883800+00:00,0.6706666666666666,0.20999999999999996,0.21999999999999997,0.38,take_profit (+18.0c),7.288133333333341,1,0.16000000000000003,0.04,0.12000000000000002,False
KXBTCD-26MAY0722,KXBTCD-26MAY0722-T79599.99,no,79599.99,79642.9,42.90999999998894,2026-05-08T01:25:05.536608200+00:00,2026-05-08T01:55:00.536608200+00:00,0.604,0.27,0.28,0.22999999999999998,stop_loss (-3.5c),7.081199999999999,1,-0.050000000000000044,0.04,-0.09000000000000005,False
KXBTCD-26MAY1110,KXBTCD-26MAY1110-T80999.99,no,80999.99,80914.15,85.84000000001106,2026-05-11T13:41:55.312015500+00:00,2026-05-11T13:55:00.312015500+00:00,0.23533333333333334,0.61,0.62,0.53,stop_loss (-7.5c),8.805466666666666,1,-0.08999999999999997,0.04,-0.12999999999999998,False
