event_ticker,market_ticker,side,strike,spot_at_decision,dist_usd,decision_utc,close_utc,model_p_yes,entry_quoted,entry_fill,exit_fill,exit_reason,edge_c_decision,contracts,gross_pnl,fees,net_pnl,throttled
KXBTCD-26MAY1216,KXBTCD-26MAY1216-T80699.99,no,80699.99,80729.05,29.05999999999767,2026-05-12T19:45:06.341164300+00:00,2026-05-12T19:55:01.341164300+00:00,0.6193333333333333,0.28,0.30000000000000004,0.18999999999999997,stop_loss (-6.5c),4.421866666666667,1,-0.11000000000000007,0.04,-0.15000000000000008,False
KXBTCD-26MAY1114,KXBTCD-26MAY1114-T82099.99,no,82099.99,81958.79999999999,141.19000000001688,2026-05-11T17:43:31.056140200+00:00,2026-05-11T17:55:01.056140200+00:00,0.114,0.79,0.81,0.58,stop_loss (-16.5c),4.9548,1,-0.2300000000000001,0.04,-0.2700000000000001,False
KXBTCD-26MAY1101,KXBTCD-26MAY1101-T80799.99,yes,80799.99,80772.4,27.59000000001106,2026-05-11T04:49:46.204061500+00:00,2026-05-11T04:55:01.204061500+00:00,0.37333333333333335,0.28,0.30000000000000004,0.21000000000000002,stop_loss (-6.0c),3.688533333333331,1,-0.09000000000000002,0.04,-0.13000000000000003,False
KXBTCD-26MAY0910,KXBTCD-26MAY0910-T80399.99,yes,80399.99,80326.95,73.04000000000815,2026-05-09T13:35:05.255363300+00:00,2026-05-09T13:55:00.255363300+00:00,0.3253333333333333,0.20999999999999996,0.22999999999999995,0.24000000000000002,take_profit (+5.0c),6.888133333333335,1,0.010000000000000064,0.04,-0.029999999999999936,False
KXBTCD-26MAY0921,KXBTCD-26MAY0921-T80699.99,yes,80699.99,80718.65,18.65999999998894,2026-05-10T00:26:20.733191200+00:00,2026-05-10T00:55:00.733191200+00:00,0.5593333333333333,0.45999999999999996,0.48,0.5,take_profit (+6.0c),2.9781333333333384,1,0.020000000000000018,0.04,-0.019999999999999983,False
KXBTCD-26MAY0920,KXBTCD-26MAY0920-T80699.99,yes,80699.99,80673.25,26.74000000000524,2026-05-09T23:26:15.682853200+00:00,2026-05-09T23:55:00.682853200+00:00,0.458,0.36,0.38,0.26,stop_loss (-8.0c),3.3488000000000024,1,-0.12,0.04,-0.16,False
KXBTCD-26MAY1212,KXBTCD-26MAY1212-T80399.99,no,80399.99,80299.85,100.13999999999942,2026-05-12T15:43:25.478253600+00:00,2026-05-12T15:55:00.478253600+00:00,0.18866666666666668,0.71,0.73,0.5499999999999999,stop_loss (-15.5c),4.36813333333333,1,-0.18000000000000005,0.04,-0.22000000000000006,False
KXBTCD-26MAY0809,KXBTCD-26MAY0809-T80399.99,no,80399.99,80210.85,189.13999999999942,2026-05-08T12:31:05.515474300+00:00,2026-05-08T12:55:00.515474300+00:00,0.128,0.76,0.78,0.78,take_profit (+5.0c),6.0927999999999995,1,0.0,0.04,-0.04,False
KXBTCD-26MAY1010,KXBTCD-26MAY1010-T80899.99,no,80899.99,80949.95,49.95999999999185,2026-05-10T13:25:05.529578900+00:00,2026-05-10T13:55:00.529578900+00:00,0.6186666666666667,0.28,0.30000000000000004,0.21,stop_loss (-6.0c),4.488533333333327,1,-0.09000000000000005,0.04,-0.13000000000000006,False
KXBTCD-26MAY0606,KXBTCD-26MAY0606-T81599.99,no,81599.99,81701.65,101.65999999998894,2026-05-06T09:25:10.642471500+00:00,2026-05-06T09:55:00.642471500+00:00,0.6826666666666666,0.22999999999999998,0.24999999999999997,0.15000000000000005,stop_loss (-5.0c),3.7745333333333377,1,-0.09999999999999992,0.03,-0.12999999999999992,False
KXBTCD-26MAY1019,KXBTCD-26MAY1019-T81799.99,yes,81799.99,81954.65,154.65999999998894,2026-05-10T22:40:35.706549700+00:00,2026-05-10T22:55:00.706549700+00:00,0.8946666666666667,0.77,0.79,0.58,stop_loss (-17.0c),7.50786666666667,1,-0.21000000000000008,0.04,-0.25000000000000006,False
KXBTCD-26MAY1213,KXBTCD-26MAY1213-T80199.99,no,80199.99,80208.95,8.959999999991851,2026-05-12T16:43:16.107012800+00:00,2026-05-12T16:55:01.107012800+00:00,0.5473333333333333,0.36,0.38,0.3999999999999999,take_profit (+5.5c),2.8154666666666675,1,0.019999999999999907,0.04,-0.020000000000000094,False
KXBTCD-26MAY0918,KXBTCD-26MAY0918-T80799.99,no,80799.99,80773.55,26.44000000000233,2026-05-09T21:28:20.631884600+00:00,2026-05-09T21:55:00.631884600+00:00,0.4573333333333333,0.43000000000000005,0.45000000000000007,0.32000000000000006,stop_loss (-9.0c),4.403866666666663,1,-0.13,0.04,-0.17,False
KXBTCD-26MAY1005,KXBTCD-26MAY1005-T80799.99,no,80799.99,80807.95,7.959999999991851,2026-05-10T08:25:05.396867100+00:00,2026-05-10T08:55:00.396867100+00:00,0.532,0.37,0.39,0.25,stop_loss (-9.0c),3.2731999999999966,1,-0.14,0.04,-0.18000000000000002,False
KXBTCD-26MAY0715,KXBTCD-26MAY0715-T80299.99,no,80299.99,80191.03,108.9600000000064,2026-05-07T18:40:40.889118800+00:00,2026-05-07T18:55:00.889118800+00:00,0.17666666666666667,0.73,0.75,0.77,take_profit (+5.0c),3.814533333333335,1,0.020000000000000018,0.04,-0.019999999999999983,False
KXBTCD-26MAY0821,KXBTCD-26MAY0821-T80099.99,no,80099.99,80153.55,53.55999999999767,2026-05-09T00:27:10.008302100+00:00,2026-05-09T00:55:00.008302100+00:00,0.6353333333333333,0.22999999999999998,0.24999999999999997,0.16999999999999996,stop_loss (-5.0c),8.507866666666672,1,-0.08000000000000002,0.03,-0.11000000000000001,False
KXBTCD-26MAY1203,KXBTCD-26MAY1203-T81099.99,no,81099.99,81069.95,30.04000000000815,2026-05-12T06:46:10.480290400+00:00,2026-05-12T06:55:00.480290400+00:00,0.392,0.51,0.53,0.38,stop_loss (-11.0c),2.802799999999997,1,-0.15000000000000002,0.04,-0.19000000000000003,False
KXBTCD-26MAY1209,KXBTCD-26MAY1209-T80799.99,yes,80799.99,80941.8,141.80999999999767,2026-05-12T12:42:45.631671100+00:00,2026-05-12T12:55:00.631671100+00:00,0.896,0.8,0.8200000000000001,0.62,stop_loss (-16.5c),5.119999999999998,1,-0.20000000000000007,0.04,-0.24000000000000007,False
KXBTCD-26MAY1204,KXBTCD-26MAY1204-T80999.99,yes,80999.99,80970.35,29.639999999999418,2026-05-12T07:40:30.688204100+00:00,2026-05-12T07:55:00.688204100+00:00,0.416,0.31000000000000005,0.33000000000000007,0.36,take_profit (+5.5c),4.610799999999991,1,0.029999999999999916,0.04,-0.010000000000000085,False
KXBTCD-26MAY1017,KXBTCD-26MAY1017-T80999.99,no,80999.99,80932.79999999999,67.19000000001688,2026-05-10T20:43:30.517761700+00:00,2026-05-10T20:55:00.517761700+00:00,0.28733333333333333,0.5900000000000001,0.6100000000000001,0.61,take_profit (+5.5c),5.493466666666664,1,-1.1102230246251565e-16,0.04,-0.04000000000000011,False
KXBTCD-26MAY0901,KXBTCD-26MAY0901-T80599.99,yes,80599.99,80513.55,86.44000000000233,2026-05-09T04:25:05.667171200+00:00,2026-05-09T04:55:00.667171200+00:00,0.33,0.20999999999999996,0.22999999999999995,0.14,stop_loss (-5.0c),7.354800000000005,1,-0.08999999999999994,0.03,-0.11999999999999994,False
KXBTCD-26MAY0812,KXBTCD-26MAY0812-T79899.99,no,79899.99,79683.35,216.63999999999942,2026-05-08T15:25:05.483353500+00:00,2026-05-08T15:55:00.483353500+00:00,0.12266666666666666,0.77,0.79,0.8099999999999999,take_profit (+5.5c),5.774533333333334,1,0.019999999999999907,0.04,-0.020000000000000094,False
KXBTCD-26MAY1218,KXBTCD-26MAY1218-T80599.99,yes,80599.99,80572.25,27.74000000000524,2026-05-12T21:42:05.810050600+00:00,2026-05-12T21:55:00.810050600+00:00,0.41733333333333333,0.31999999999999995,0.33999999999999997,0.33999999999999997,take_profit (+5.0c),3.6405333333333374,1,0.0,0.04,-0.04,False
KXBTCD-26MAY1023,KXBTCD-26MAY1023-T81199.99,yes,81199.99,81236.25,36.25999999999476,2026-05-11T02:48:30.636104400+00:00,2026-05-11T02:55:00.636104400+00:00,0.6813333333333333,0.5800000000000001,0.6000000000000001,0.44,stop_loss (-12.0c),3.3125333333333273,1,-0.1600000000000001,0.04,-0.2000000000000001,False
KXBTCD-26MAY0713,KXBTCD-26MAY0713-T79799.99,no,79799.99,79775.5,24.49000000000524,2026-05-07T16:37:06.032614400+00:00,2026-05-07T16:55:01.032614400+00:00,0.424,0.47,0.49,0.51,take_profit (+5.5c),3.625200000000003,1,0.020000000000000018,0.04,-0.019999999999999983,False
KXBTCD-26MAY1003,KXBTCD-26MAY1003-T80699.99,yes,80699.99,80678.85,21.139999999999418,2026-05-10T06:26:10.772279100+00:00,2026-05-10T06:55:00.772279100+00:00,0.4693333333333333,0.36,0.38,0.25,stop_loss (-8.0c),4.4821333333333335,1,-0.13,0.04,-0.17,False
KXBTCD-26MAY1018,KXBTCD-26MAY1018-T80899.99,no,80899.99,80789.05,110.94000000000233,2026-05-10T21:41:43.580968700+00:00,2026-05-10T21:54:53.580968700+00:00,0.17933333333333334,0.74,0.76,0.57,stop_loss (-15.5c),2.6794666666666656,1,-0.19000000000000006,0.04,-0.23000000000000007,False
KXBTCD-26MAY1117,KXBTCD-26MAY1117-T81749.99,no,81749.99,81802.6,52.61000000000058,2026-05-11T20:41:45.572398900+00:00,2026-05-11T20:55:00.572398900+00:00,0.682,0.21999999999999997,0.23999999999999996,0.27,take_profit (+5.5c),4.995199999999997,1,0.030000000000000054,0.04,-0.009999999999999946,False
