ts,0
2017-09-20,-0.003043799901333726
2017-09-21,-0.010041456075393059
2017-09-22,0.001709621847470433
2017-09-23,0.002549150239423135
2017-09-24,-0.0018235654252037078
2017-09-25,0.0038227727787414527
2017-09-26,-0.0016148322743316176
2017-09-27,0.0075975903825274355
2017-09-28,-6.030811907045736e-05
2017-09-29,0.004458787623381474
2017-09-30,0.0017493875022919088
2017-10-01,0.0005744400412667105
2017-10-02,4.600179401712358e-05
2017-10-03,0.002843602254818394
2017-10-04,-0.002250199605108123
2017-10-05,0.0006930396840550481
2017-10-06,-0.0009152186431242399
2017-10-07,0.0005087884904235323
2017-10-08,0.0016469328931540694
2017-10-09,0.001483583389394826
2017-10-10,0.007506692476476888
2017-10-11,0.004193940309464223
2017-10-12,0.0022105339892137268
2017-10-13,0.007693817937399126
2017-10-14,0.0007472281140016466
2017-10-15,-0.0006424053866366825
2017-10-16,0.00019623695676574952
2017-10-17,-0.0036719254405270948
2017-10-18,0.0038557863748796594
2017-10-19,-0.002984131110799676
2017-10-20,0.0005749369135301858
2017-10-21,0.00012745083431091209
2017-10-22,-0.00014320512281911386
2017-10-23,-0.0004931976330726405
2017-10-24,0.0010988990729656496
2017-10-25,-0.004272282643645263
2017-10-26,0.0018509842018782604
2017-10-27,0.0014541264055576357
2017-10-28,-0.00014983423815464984
2017-10-29,0.0020386822015901625
2017-10-30,-0.0001324228453751356
2017-10-31,0.011235730415592997
2017-11-01,0.005196339825042617
2017-11-02,0.0059142013548251875
2017-11-03,-0.0012815340536700818
2017-11-04,0.0006472373492672472
2017-11-05,0.00011305091511198314
2017-11-06,-0.001575373878289738
2017-11-07,-0.00584267876820456
2017-11-08,0.0075950634713387805
2017-11-09,-0.013815405172448572
2017-11-10,-0.009742441948301364
2017-11-11,-0.0017233059733390125
2017-11-12,-0.002724235183293502
2017-11-13,0.0034768962111546
2017-11-14,-0.0005275628545778623
2017-11-15,-0.0022823955335474536
2017-11-16,0.013979034559458035
2017-11-17,-0.004716405358709279
2017-11-18,0.0009096450720473288
2017-11-19,0.002610195471239536
2017-11-20,0.0016777532304721216
2017-11-21,0.0036615551402857903
2017-11-22,0.0031084665408320526
2017-11-23,-0.0019112896961152566
2017-11-24,0.002147948961085819
2017-11-25,0.0056939612054368715
2017-11-26,0.005906524114526816
2017-11-27,0.0050352108643345085
2017-11-28,0.00859499849183613
2017-11-29,0.0003201936325265916
2017-11-30,0.002288971431955292
2017-12-01,0.01117019271076058
2017-12-02,0.0009471019129016578
2017-12-03,0.0023372988276010296
2017-12-04,0.0030300447794238614
2017-12-05,-0.005464512625023142
2017-12-06,0.026755948742139754
2017-12-07,0.03412606330998928
