event_ticker,market_ticker,side,strike,spot_at_decision,dist_usd,decision_utc,close_utc,model_p_yes,entry_quoted,entry_fill,exit_fill,exit_reason,edge_c_decision,contracts,gross_pnl,fees,net_pnl,throttled
KXBTCD-26MAY0714,KXBTCD-26MAY0714-T79699.99,no,79699.99,79625.0,74.99000000000524,2026-05-07T17:26:06.303057200+00:00,2026-05-07T17:55:01.303057200+00:00,0.3538409523819702,0.41000000000000003,0.43000000000000005,0.43999999999999995,take_profit (+6.0c),16.842704761802974,1,0.009999999999999898,0.04,-0.030000000000000103,True
KXBTCD-26MAY0820,KXBTCD-26MAY0820-T80099.99,no,80099.99,80151.25,51.25999999999476,2026-05-08T23:32:20.747893800+00:00,2026-05-08T23:55:00.747893800+00:00,0.658795507390532,0.22999999999999998,0.24999999999999997,0.15999999999999995,stop_loss (-5.0c),6.161649260946795,1,-0.09000000000000002,0.03,-0.12000000000000002,True
KXBTCD-26MAY1115,KXBTCD-26MAY1115-T81999.99,no,81999.99,81890.05,109.94000000000233,2026-05-11T18:45:45.538637300+00:00,2026-05-11T18:55:00.538637300+00:00,0.11905518544215807,0.77,0.79,0.6,stop_loss (-16.0c),6.135681455784194,1,-0.19000000000000006,0.04,-0.23000000000000007,True
KXBTCD-26MAY0916,KXBTCD-26MAY0916-T80799.99,no,80799.99,80872.25,72.25999999999476,2026-05-09T19:25:10.549883800+00:00,2026-05-09T19:55:00.549883800+00:00,0.6867967347451626,0.20999999999999996,0.22999999999999995,0.24000000000000002,take_profit (+5.0c),5.675126525483747,1,0.010000000000000064,0.04,-0.029999999999999936,True
KXBTCD-26MAY0906,KXBTCD-26MAY0906-T80299.99,yes,80299.99,80287.95,12.040000000008149,2026-05-09T09:26:45.410790200+00:00,2026-05-09T09:55:00.410790200+00:00,0.450706410039685,0.36,0.38,0.26,stop_loss (-8.0c),2.6194410039684985,1,-0.12,0.04,-0.16,False
KXBTCD-26MAY1108,KXBTCD-26MAY1108-T81099.99,no,81099.99,81135.15,35.15999999998894,2026-05-11T11:42:35.741092200+00:00,2026-05-11T11:55:00.741092200+00:00,0.6478605961775911,0.22999999999999998,0.24999999999999997,0.26,take_profit (+5.0c),7.255140382240896,1,0.010000000000000037,0.04,-0.029999999999999964,True
KXBTCD-26MAY0722,KXBTCD-26MAY0722-T79699.99,no,79699.99,79642.9,57.09000000001106,2026-05-08T01:25:05.536608200+00:00,2026-05-08T01:55:00.536608200+00:00,0.3615822386525719,0.5,0.52,0.37,stop_loss (-10.5c),6.841776134742811,1,-0.15000000000000002,0.04,-0.19000000000000003,True
KXBTCD-26MAY1110,KXBTCD-26MAY1110-T80999.99,no,80999.99,80914.15,85.84000000001106,2026-05-11T13:41:55.312015500+00:00,2026-05-11T13:55:00.312015500+00:00,0.20788243723227393,0.61,0.63,0.47,stop_loss (-13.0c),11.550556276772607,1,-0.16000000000000003,0.04,-0.20000000000000004,True
KXBTCD-26MAY1219,KXBTCD-26MAY1219-T80599.99,no,80599.99,80621.15,21.15999999998894,2026-05-12T22:42:30.852160500+00:00,2026-05-12T22:55:00.852160500+00:00,0.5960349427448057,0.29000000000000004,0.31000000000000005,0.22,stop_loss (-6.5c),5.631305725519422,1,-0.09000000000000005,0.04,-0.13000000000000006,True
KXBTCD-26MAY1015,KXBTCD-26MAY1015-T81299.99,no,81299.99,81291.35,8.639999999999418,2026-05-10T18:40:45.448319800+00:00,2026-05-10T18:55:00.448319800+00:00,0.47775464276396173,0.38,0.4,0.42999999999999994,take_profit (+5.5c),7.627735723603825,1,0.029999999999999916,0.04,-0.010000000000000085,True
KXBTCD-26MAY0919,KXBTCD-26MAY0919-T80699.99,no,80699.99,80750.65,50.65999999998894,2026-05-09T22:25:05.457352700+00:00,2026-05-09T22:55:00.457352700+00:00,0.6377558265527313,0.25,0.27,0.16999999999999996,stop_loss (-5.5c),5.974417344726866,1,-0.10000000000000006,0.03,-0.13000000000000006,True
KXBTCD-26MAY1103,KXBTCD-26MAY1103-T80799.99,no,80799.99,80763.25,36.74000000000524,2026-05-11T06:48:55.855590200+00:00,2026-05-11T06:55:00.855590200+00:00,0.29305856416876375,0.5800000000000001,0.6000000000000001,0.61,take_profit (+6.0c),5.873343583123624,1,0.009999999999999898,0.04,-0.030000000000000103,True
KXBTCD-26MAY1000,KXBTCD-26MAY1000-T80699.99,no,80699.99,80730.85,30.860000000000582,2026-05-10T03:25:05.798254900+00:00,2026-05-10T03:55:00.798254900+00:00,0.5929528073516286,0.28,0.30000000000000004,0.32000000000000006,take_profit (+5.0c),7.059919264837137,1,0.020000000000000018,0.04,-0.019999999999999983,True
KXBTCD-26MAY1014,KXBTCD-26MAY1014-T81299.99,no,81299.99,81363.65,63.65999999998894,2026-05-10T17:29:50.897611200+00:00,2026-05-10T17:55:00.897611200+00:00,0.6810820900732877,0.20999999999999996,0.22999999999999995,0.24000000000000002,take_profit (+5.0c),6.246590992671236,1,0.010000000000000064,0.04,-0.029999999999999936,True
KXBTCD-26MAY0621,KXBTCD-26MAY0621-T81399.99,no,81399.99,81265.97,134.02000000000407,2026-05-07T00:25:05.745022200+00:00,2026-05-07T00:55:00.745022200+00:00,0.16390909812095755,0.72,0.74,0.76,take_profit (+5.0c),5.964290187904246,1,0.020000000000000018,0.04,-0.019999999999999983,False
KXBTCD-26MAY1104,KXBTCD-26MAY1104-T80699.99,no,80699.99,80698.95,1.040000000008149,2026-05-11T07:45:10.874211900+00:00,2026-05-11T07:55:00.874211900+00:00,0.5074167004823147,0.36,0.38,0.27,stop_loss (-8.0c),6.807129951768532,1,-0.10999999999999999,0.04,-0.15,True
KXBTCD-26MAY1008,KXBTCD-26MAY1008-T80799.99,no,80799.99,80779.15,20.84000000001106,2026-05-10T11:28:50.615453900+00:00,2026-05-10T11:55:00.615453900+00:00,0.45683388041435874,0.41000000000000003,0.43000000000000005,0.30000000000000004,stop_loss (-9.5c),6.543411958564122,1,-0.13,0.04,-0.17,True
KXBTCD-26MAY0920,KXBTCD-26MAY0920-T80699.99,yes,80699.99,80671.05,28.94000000000233,2026-05-09T23:26:20.682853200+00:00,2026-05-09T23:55:00.682853200+00:00,0.4091770497796999,0.31999999999999995,0.33999999999999997,0.36,take_profit (+5.0c),2.8249049779699913,1,0.020000000000000018,0.04,-0.019999999999999983,False
KXBTCD-26MAY0921,KXBTCD-26MAY0921-T80699.99,yes,80699.99,80662.25,37.74000000000524,2026-05-10T00:32:40.733191200+00:00,2026-05-10T00:55:00.733191200+00:00,0.3672378599703926,0.26,0.28,0.31,take_profit (+5.5c),5.3365859970392595,1,0.02999999999999997,0.04,-0.01000000000000003,False
KXBTCD-26MAY0603,KXBTCD-26MAY0603-T81399.99,yes,81399.99,81476.14,76.14999999999418,2026-05-06T06:45:05.670131900+00:00,2026-05-06T06:55:00.670131900+00:00,0.8462262429276222,0.77,0.79,0.82,take_profit (+5.5c),2.6638242927622144,1,0.029999999999999916,0.04,-0.010000000000000085,False
KXBTCD-26MAY1213,KXBTCD-26MAY1213-T80299.99,no,80299.99,80208.95,91.04000000000815,2026-05-12T16:43:16.107012800+00:00,2026-05-12T16:55:01.107012800+00:00,0.17878493485396466,0.7,0.72,0.74,take_profit (+5.0c),6.2415065146035325,1,0.020000000000000018,0.04,-0.019999999999999983,True
KXBTCD-26MAY0918,KXBTCD-26MAY0918-T80799.99,no,80799.99,80773.55,26.44000000000233,2026-05-09T21:28:20.631884600+00:00,2026-05-09T21:55:00.631884600+00:00,0.4391869586914391,0.43000000000000005,0.45000000000000007,0.32000000000000006,stop_loss (-9.0c),6.218504130856085,1,-0.13,0.04,-0.17,True
KXBTCD-26MAY1005,KXBTCD-26MAY1005-T80799.99,no,80799.99,80843.95,43.95999999999185,2026-05-10T08:25:35.396867100+00:00,2026-05-10T08:55:00.396867100+00:00,0.624665253312148,0.25,0.27,0.17999999999999997,stop_loss (-5.5c),7.283474668785204,1,-0.09000000000000005,0.04,-0.13000000000000006,True
KXBTCD-26MAY1010,KXBTCD-26MAY1010-T80899.99,no,80899.99,80949.95,49.95999999999185,2026-05-10T13:26:15.529578900+00:00,2026-05-10T13:55:00.529578900+00:00,0.6388647713505509,0.24,0.26,0.16999999999999996,stop_loss (-5.5c),7.006322864944915,1,-0.09000000000000005,0.03,-0.12000000000000005,True
KXBTCD-26MAY1212,KXBTCD-26MAY1212-T80199.99,yes,80199.99,80300.05,100.05999999999767,2026-05-12T15:43:05.478253600+00:00,2026-05-12T15:55:00.478253600+00:00,0.8343572693039454,0.75,0.77,0.78,take_profit (+5.0c),3.1857269303945364,1,0.010000000000000009,0.04,-0.029999999999999992,False
KXBTCD-26MAY0809,KXBTCD-26MAY0809-T80399.99,no,80399.99,80210.85,189.13999999999942,2026-05-08T12:31:05.515474300+00:00,2026-05-08T12:55:00.515474300+00:00,0.10735209788677652,0.76,0.78,0.78,take_profit (+5.0c),8.157590211322347,1,0.0,0.04,-0.04,False
KXBTCD-26MAY0606,KXBTCD-26MAY0606-T81799.99,yes,81799.99,81955.02,155.02999999999884,2026-05-06T09:37:30.642471500+00:00,2026-05-06T09:55:00.642471500+00:00,0.8422574598122171,0.76,0.78,0.7999999999999999,take_profit (+6.5c),3.1185459812217102,1,0.019999999999999907,0.04,-0.020000000000000094,False
KXBTCD-26MAY1019,KXBTCD-26MAY1019-T82099.99,no,82099.99,81954.65,145.34000000001106,2026-05-10T22:40:35.706549700+00:00,2026-05-10T22:55:00.706549700+00:00,0.11175080112321703,0.74,0.76,0.75,take_profit (+5.0c),9.437719887678298,1,-0.010000000000000009,0.04,-0.05000000000000001,False
KXBTCD-26MAY0910,KXBTCD-26MAY0910-T80399.99,yes,80399.99,80370.0,29.99000000000524,2026-05-09T13:40:10.255363300+00:00,2026-05-09T13:55:00.255363300+00:00,0.3679221351123593,0.25,0.27,0.19,stop_loss (-5.5c),6.542213511235931,1,-0.08000000000000002,0.04,-0.12000000000000002,False
KXBTCD-26MAY1114,KXBTCD-26MAY1114-T81799.99,yes,81799.99,81920.65,120.65999999998894,2026-05-11T17:41:51.056140200+00:00,2026-05-11T17:55:01.056140200+00:00,0.8628239411022977,0.79,0.81,0.84,take_profit (+5.5c),2.6371941102297614,1,0.029999999999999916,0.03,-8.326672684688674e-17,False
KXBTCD-26MAY1214,KXBTCD-26MAY1214-T80499.99,no,80499.99,80432.2,67.79000000000815,2026-05-12T17:44:10.946508+00:00,2026-05-12T17:55:00.946508+00:00,0.2297866112884816,0.64,0.66,0.48,stop_loss (-14.0c),6.570138871151837,1,-0.18000000000000005,0.04,-0.22000000000000006,True
KXBTCD-26MAY1215,KXBTCD-26MAY1215-T80599.99,yes,80599.99,80655.25,55.25999999999476,2026-05-12T18:45:41.312615+00:00,2026-05-12T18:55:01.312615+00:00,0.7224701643369648,0.63,0.65,0.6799999999999999,take_profit (+5.5c),2.720216433696476,1,0.029999999999999916,0.04,-0.010000000000000085,False
KXBTCD-26MAY1012,KXBTCD-26MAY1012-T81099.99,yes,81099.99,81080.15,19.84000000001106,2026-05-10T15:37:05.994502500+00:00,2026-05-10T15:55:00.994502500+00:00,0.41927073289441624,0.31999999999999995,0.33999999999999997,0.22,stop_loss (-7.5c),3.8342732894416294,1,-0.11999999999999997,0.04,-0.15999999999999998,False
KXBTCD-26MAY1004,KXBTCD-26MAY1004-T80699.99,no,80699.99,80762.15,62.15999999998894,2026-05-10T07:25:10.543475200+00:00,2026-05-10T07:55:00.543475200+00:00,0.668376886838573,0.20999999999999996,0.22999999999999995,0.14000000000000004,stop_loss (-5.0c),7.517111316142704,1,-0.08999999999999991,0.03,-0.11999999999999991,True
KXBTCD-26MAY1011,KXBTCD-26MAY1011-T80899.99,no,80899.99,80894.85,5.139999999999418,2026-05-10T14:32:05.559608+00:00,2026-05-10T14:55:00.559608+00:00,0.49578650414528636,0.38,0.4,0.28,stop_loss (-8.0c),5.824549585471365,1,-0.12,0.04,-0.16,True
KXBTCD-26MAY1122,KXBTCD-26MAY1122-T80699.99,yes,80699.99,80837.29999999999,137.30999999998312,2026-05-12T01:43:20.886233900+00:00,2026-05-12T01:55:00.886233900+00:00,0.9035502716125776,0.8,0.8200000000000001,0.83,take_profit (+5.5c),5.875027161257758,1,0.009999999999999898,0.03,-0.0200000000000001,False
KXBTCD-26MAY0608,KXBTCD-26MAY0608-T82499.99,yes,82499.99,82749.65,249.65999999998894,2026-05-06T11:25:21.314176800+00:00,2026-05-06T11:55:01.314176800+00:00,0.8755956901731718,0.8,0.8200000000000001,0.85,take_profit (+5.5c),3.079569017317181,1,0.029999999999999916,0.03,-8.326672684688674e-17,False
KXBTCD-26MAY0804,KXBTCD-26MAY0804-T79299.99,no,79299.99,79291.65,8.34000000001106,2026-05-08T07:29:40.408157100+00:00,2026-05-08T07:55:00.408157100+00:00,0.48545317218867956,0.39,0.41000000000000003,0.30000000000000004,stop_loss (-8.5c),5.793482781132042,1,-0.10999999999999999,0.04,-0.15,True
KXBTCD-26MAY1211,KXBTCD-26MAY1211-T80899.99,no,80899.99,80799.35,100.63999999999942,2026-05-12T14:42:05.683123800+00:00,2026-05-12T14:55:00.683123800+00:00,0.17358233185432304,0.6799999999999999,0.7,0.51,stop_loss (-14.5c),8.548966814567695,1,-0.18999999999999995,0.04,-0.22999999999999995,True
KXBTCD-26MAY1205,KXBTCD-26MAY1205-T80899.99,no,80899.99,80918.85,18.860000000000582,2026-05-12T08:45:55.699311600+00:00,2026-05-12T08:55:00.699311600+00:00,0.6004070950653101,0.28,0.30000000000000004,0.32000000000000006,take_profit (+6.0c),6.314490493468987,1,0.020000000000000018,0.04,-0.019999999999999983,True
